part_id,eq_id,part_production_date,part_type,part_weight,part_material,part_color,part_dimensions,part_cost,part_quality_grade,part_purity
PART02163,EQUIP004,2024-02-06,Type D,18.22,Copper,Blue,10x10x10,369.36,C,p-0.913
PART02164,EQUIP004,2023-09-24,Type D,24.78,Copper,Black,25x25x25,104.05,D,p-0.929
PART02165,EQUIP004,2024-01-25,Type D,26.61,Copper,Red,20x20x20,98.64,D,p-0.947
PART02166,EQUIP004,2023-12-18,Type D,93.07,Steel,Red,10x10x10,245.58,D,p-0.933
PART02167,EQUIP004,2024-04-05,Type D,23.89,Steel,Red,25x25x25,352.61,B,p-0.944
PART02168,EQUIP004,2024-04-19,Type D,38.31,Plastic,Green,10x10x10,437.54,B,p-0.915
PART02169,EQUIP004,2023-09-21,Type D,13.06,Steel,Red,20x20x20,35.69,B,p-0.95
PART02170,EQUIP004,2023-09-16,Type D,56.01,Copper,Green,10x10x10,310.65,C,p-0.92
PART02171,EQUIP004,2023-07-15,Type D,29.48,Aluminum,Black,10x10x10,122.98,C,p-0.927
PART02172,EQUIP004,2024-04-10,Type D,50.47,Plastic,Red,20x20x20,268.75,B,p-0.915
PART02173,EQUIP004,2024-01-18,Type D,3.8,Plastic,Black,15x15x15,440.34,B,p-0.917
PART02174,EQUIP004,2024-03-25,Type D,59.54,Plastic,Black,25x25x25,82.34,D,p-0.945
PART02175,EQUIP004,2024-02-14,Type D,53.82,Copper,Green,15x15x15,39.52,C,p-0.922
PART02176,EQUIP004,2023-11-26,Type D,75.24,Steel,Green,20x20x20,300.45,A,p-0.916
PART02177,EQUIP004,2024-01-29,Type D,67.71,Steel,Black,10x10x10,115.03,B,p-0.932
PART02178,EQUIP004,2023-11-22,Type D,99.74,Steel,Blue,20x20x20,305.96,B,p-0.928
PART02179,EQUIP004,2024-06-10,Type D,99.26,Plastic,Red,10x10x10,493.37,A,p-0.946
PART02180,EQUIP004,2024-05-22,Type D,74.83,Plastic,Black,10x10x10,104.05,B,p-0.934
PART02181,EQUIP004,2023-12-28,Type D,17.81,Plastic,Green,20x20x20,122.72,B,p-0.911
PART02182,EQUIP004,2023-08-13,Type D,15.85,Copper,Green,20x20x20,272.77,C,p-0.936
PART02183,EQUIP004,2023-07-05,Type D,30.91,Plastic,Green,15x15x15,28.21,D,p-0.919
PART02184,EQUIP004,2024-04-19,Type D,84.88,Steel,Blue,10x10x10,12.33,B,p-0.933
PART02185,EQUIP004,2023-12-21,Type D,15.02,Plastic,Black,10x10x10,323.44,C,p-0.949
PART02186,EQUIP004,2024-03-14,Type D,8.31,Copper,Red,15x15x15,22.17,A,p-0.922
PART02187,EQUIP004,2023-10-14,Type D,73.35,Plastic,Black,10x10x10,407.51,D,p-0.921
PART02188,EQUIP004,2024-02-13,Type D,92.22,Steel,Green,25x25x25,52.11,A,p-0.946
PART02189,EQUIP004,2024-05-31,Type D,82.23,Copper,Green,10x10x10,452.03,B,p-0.923
PART02190,EQUIP004,2024-02-25,Type D,52.94,Plastic,Black,10x10x10,199.47,B,p-0.949
PART02191,EQUIP004,2023-08-27,Type D,94.26,Aluminum,Blue,10x10x10,496.98,C,p-0.919
PART02192,EQUIP004,2024-05-08,Type D,14.49,Aluminum,Red,20x20x20,146.33,A,p-0.917
PART02193,EQUIP004,2023-08-17,Type D,44.08,Aluminum,Green,15x15x15,38.57,C,p-0.923
PART02194,EQUIP004,2024-05-10,Type D,37.68,Copper,Black,25x25x25,39.03,C,p-0.918
PART02195,EQUIP004,2024-06-21,Type D,76.73,Plastic,Red,10x10x10,258.74,A,p-0.942
PART02196,EQUIP004,2024-05-07,Type D,33.37,Aluminum,Green,20x20x20,360.39,C,p-0.922
PART02197,EQUIP004,2023-08-22,Type D,31.6,Copper,Blue,10x10x10,349.02,C,p-0.944
PART02198,EQUIP004,2024-05-08,Type D,92.47,Aluminum,Red,10x10x10,264.05,C,p-0.912
PART02199,EQUIP004,2024-03-24,Type D,91.88,Steel,Green,25x25x25,228.67,D,p-0.921
PART02200,EQUIP004,2024-06-06,Type D,87.74,Steel,Black,25x25x25,104.25,D,p-0.944
PART02201,EQUIP004,2023-08-31,Type D,82.45,Copper,Black,25x25x25,433.43,B,p-0.943
PART02202,EQUIP004,2024-02-23,Type D,12.74,Steel,Black,25x25x25,365.48,A,p-0.947
PART02203,EQUIP004,2024-01-09,Type D,20.7,Copper,Red,10x10x10,57.47,C,p-0.944
PART02204,EQUIP004,2024-04-26,Type D,37.72,Plastic,Black,20x20x20,482.81,C,p-0.927
PART02205,EQUIP004,2023-11-21,Type D,38.67,Steel,Black,25x25x25,374.22,C,p-0.935
PART02206,EQUIP004,2023-11-22,Type D,21.51,Steel,Red,20x20x20,16.73,A,p-0.917
PART02207,EQUIP004,2023-10-07,Type D,39.74,Copper,Blue,15x15x15,71.71,C,p-0.949
PART02208,EQUIP004,2024-03-22,Type D,93.33,Copper,Green,15x15x15,55.84,A,p-0.931
PART02209,EQUIP004,2023-08-30,Type D,35.07,Steel,Green,10x10x10,159.38,A,p-0.935
PART02210,EQUIP004,2023-11-12,Type D,67.34,Plastic,Green,20x20x20,466.03,B,p-0.948
PART02211,EQUIP004,2024-04-24,Type D,69.11,Plastic,Green,20x20x20,130.57,B,p-0.916
PART02212,EQUIP004,2024-05-22,Type D,47.09,Aluminum,Blue,20x20x20,158.97,D,p-0.915
PART02213,EQUIP004,2023-10-03,Type D,90.02,Steel,Green,20x20x20,224.53,B,p-0.921
PART02214,EQUIP004,2024-06-15,Type D,64.52,Copper,Red,10x10x10,446.77,A,p-0.922
PART02215,EQUIP004,2023-08-01,Type D,82.94,Plastic,Blue,20x20x20,61.77,D,p-0.912
PART02216,EQUIP004,2024-04-30,Type D,19.06,Steel,Green,20x20x20,324.1,A,p-0.916
PART02217,EQUIP004,2023-12-27,Type D,21.41,Aluminum,Green,20x20x20,437.59,B,p-0.915
PART02218,EQUIP004,2023-10-27,Type D,26.05,Copper,Red,10x10x10,173.39,A,p-0.919
PART02219,EQUIP004,2024-04-06,Type D,33.05,Plastic,Red,25x25x25,62.74,A,p-0.933
PART02220,EQUIP004,2024-01-21,Type D,17.71,Aluminum,Blue,15x15x15,315.84,B,p-0.932
PART02221,EQUIP004,2023-07-28,Type D,1.91,Aluminum,Blue,10x10x10,447.33,B,p-0.94
PART02222,EQUIP004,2023-12-05,Type D,67.15,Plastic,Black,20x20x20,301.1,C,p-0.924
PART02223,EQUIP004,2023-11-10,Type D,72.25,Copper,Blue,15x15x15,165.44,A,p-0.94
PART02224,EQUIP004,2023-07-03,Type D,39.26,Copper,Green,20x20x20,115.9,A,p-0.916
PART02225,EQUIP004,2024-02-17,Type D,79.42,Aluminum,Red,10x10x10,299.62,B,p-0.917
PART02226,EQUIP004,2024-06-11,Type D,91.47,Aluminum,Red,10x10x10,58.88,B,p-0.914
PART02227,EQUIP004,2023-08-09,Type D,79.44,Copper,Black,10x10x10,232.13,A,p-0.929
PART02228,EQUIP004,2023-09-04,Type D,14.22,Copper,Black,10x10x10,162.31,D,p-0.938
PART02229,EQUIP004,2023-12-31,Type D,58.25,Plastic,Red,20x20x20,372.89,D,p-0.949
PART02230,EQUIP004,2024-03-14,Type D,7.3,Copper,Blue,25x25x25,125.31,A,p-0.943
PART02231,EQUIP004,2023-09-08,Type D,58.72,Plastic,Black,20x20x20,117.65,D,p-0.911
PART02232,EQUIP004,2023-07-24,Type D,84.27,Plastic,Green,25x25x25,400.84,D,p-0.925
PART02233,EQUIP004,2024-05-01,Type D,38.04,Steel,Red,25x25x25,140.99,D,p-0.927
PART02234,EQUIP004,2024-05-15,Type D,30.56,Plastic,Blue,15x15x15,446.73,D,p-0.923
PART02235,EQUIP004,2023-08-29,Type D,55.7,Steel,Blue,25x25x25,493.28,D,p-0.924
PART02236,EQUIP004,2024-04-07,Type D,88.02,Plastic,Black,25x25x25,94.03,C,p-0.919
PART02237,EQUIP004,2023-12-29,Type D,76.85,Steel,Red,10x10x10,162.99,B,p-0.929
PART02238,EQUIP004,2024-06-07,Type D,89.8,Aluminum,Blue,20x20x20,72.71,D,p-0.94
PART02239,EQUIP004,2023-11-13,Type D,55.63,Copper,Red,20x20x20,447.29,C,p-0.918
PART02240,EQUIP004,2023-07-09,Type D,86.9,Aluminum,Red,20x20x20,280.36,A,p-0.91
PART02241,EQUIP004,2024-02-23,Type D,94.33,Copper,Blue,10x10x10,70.31,C,p-0.931
PART02242,EQUIP004,2024-05-31,Type D,53.1,Plastic,Red,25x25x25,24.8,B,p-0.944
PART02243,EQUIP004,2023-11-26,Type D,50.34,Plastic,Black,25x25x25,311.99,B,p-0.948
PART02244,EQUIP004,2023-07-14,Type D,19.92,Aluminum,Black,10x10x10,213.85,D,p-0.91
PART02245,EQUIP004,2024-06-11,Type D,19.77,Aluminum,Red,20x20x20,224.52,C,p-0.95
PART02246,EQUIP004,2024-05-29,Type D,31.56,Steel,Black,15x15x15,236.22,B,p-0.94
PART02247,EQUIP004,2023-12-26,Type D,32.48,Steel,Green,20x20x20,446.63,A,p-0.929
PART02248,EQUIP004,2024-04-14,Type D,5.85,Plastic,Black,15x15x15,89.51,C,p-0.92
PART02249,EQUIP004,2023-11-24,Type D,61.22,Steel,Red,10x10x10,208.66,C,p-0.921
PART02250,EQUIP004,2023-11-15,Type D,61.75,Aluminum,Green,20x20x20,175.08,D,p-0.913
PART02251,EQUIP004,2023-07-09,Type D,19.11,Steel,Black,25x25x25,202.74,B,p-0.919
PART02252,EQUIP004,2024-01-30,Type D,62.49,Copper,Red,15x15x15,204.81,B,p-0.929
PART02253,EQUIP004,2024-04-17,Type D,51.61,Aluminum,Green,10x10x10,26.4,C,p-0.945
PART02254,EQUIP004,2023-09-01,Type D,85.78,Plastic,Black,25x25x25,380.84,A,p-0.918
PART02255,EQUIP004,2024-03-14,Type D,57.96,Steel,Blue,20x20x20,220.23,A,p-0.929
PART02256,EQUIP004,2024-04-03,Type D,3.66,Steel,Black,10x10x10,43.31,B,p-0.94
PART02257,EQUIP004,2024-05-13,Type D,23.58,Aluminum,Blue,20x20x20,326.81,B,p-0.919
PART02258,EQUIP004,2023-08-18,Type D,19.68,Aluminum,Green,15x15x15,188.08,B,p-0.933
PART02259,EQUIP004,2024-02-09,Type D,44.1,Plastic,Blue,25x25x25,166.49,B,p-0.942
PART02260,EQUIP004,2023-11-14,Type D,91.37,Aluminum,Blue,15x15x15,70.3,C,p-0.948
PART02261,EQUIP004,2023-10-31,Type D,8.65,Copper,Red,10x10x10,318.76,D,p-0.947
PART02262,EQUIP004,2024-04-29,Type D,24.04,Aluminum,Blue,10x10x10,337.08,B,p-0.921
PART02263,EQUIP004,2024-05-04,Type D,77.26,Copper,Black,15x15x15,341.77,C,p-0.948
PART02264,EQUIP004,2024-02-08,Type D,96.4,Aluminum,Red,15x15x15,418.34,C,p-0.941
PART02265,EQUIP004,2023-07-30,Type D,45.36,Plastic,Blue,15x15x15,219.36,D,p-0.925
PART02266,EQUIP004,2023-08-17,Type D,8.53,Steel,Blue,25x25x25,186.43,C,p-0.932
PART02267,EQUIP004,2023-12-19,Type D,69.23,Aluminum,Red,20x20x20,231.41,A,p-0.945
PART02268,EQUIP004,2024-01-02,Type D,82.41,Copper,Blue,20x20x20,384.04,A,p-0.93
PART02269,EQUIP004,2023-08-01,Type D,67.73,Plastic,Blue,25x25x25,151.22,A,p-0.945
PART02270,EQUIP004,2024-04-02,Type D,12.65,Plastic,Green,15x15x15,427.75,A,p-0.916
PART02271,EQUIP004,2024-05-01,Type D,80.88,Aluminum,Green,10x10x10,348.18,D,p-0.936
PART02272,EQUIP004,2024-05-31,Type D,44.1,Copper,Blue,10x10x10,70.52,A,p-0.947
PART02273,EQUIP004,2023-07-18,Type D,88.52,Plastic,Blue,15x15x15,39.43,B,p-0.943
PART02274,EQUIP004,2024-02-28,Type D,14.61,Plastic,Green,10x10x10,25.23,D,p-0.943
PART02275,EQUIP004,2023-07-13,Type D,57.65,Copper,Black,20x20x20,400.32,D,p-0.935
PART02276,EQUIP004,2024-03-30,Type D,14.36,Steel,Blue,25x25x25,15.44,D,p-0.913
PART02277,EQUIP004,2023-07-11,Type D,66.5,Steel,Black,20x20x20,181.03,A,p-0.934
PART02278,EQUIP004,2023-09-22,Type D,43.77,Aluminum,Blue,25x25x25,30.97,D,p-0.929
PART02279,EQUIP004,2023-08-16,Type D,76.06,Plastic,Green,20x20x20,89.06,D,p-0.928
PART02280,EQUIP004,2023-07-17,Type D,7.66,Plastic,Black,10x10x10,277.81,C,p-0.914
PART02281,EQUIP004,2024-03-16,Type D,45.62,Aluminum,Green,25x25x25,475.59,A,p-0.941
PART02282,EQUIP004,2023-09-17,Type D,89.13,Plastic,Red,10x10x10,90.91,B,p-0.941
PART02283,EQUIP004,2024-03-30,Type D,68.62,Copper,Red,15x15x15,195.7,C,p-0.944
PART02284,EQUIP004,2023-08-19,Type D,14.95,Plastic,Black,15x15x15,319.57,A,p-0.915
PART02285,EQUIP004,2024-06-27,Type D,85.26,Plastic,Black,10x10x10,436.81,D,p-0.921
PART02286,EQUIP004,2024-01-11,Type D,45.77,Plastic,Red,15x15x15,145.11,B,p-0.946
PART02287,EQUIP004,2023-07-16,Type D,18.73,Copper,Green,25x25x25,153.04,B,p-0.926
PART02288,EQUIP004,2023-07-08,Type D,66.38,Plastic,Black,25x25x25,117.88,B,p-0.914
PART02289,EQUIP004,2024-06-08,Type D,67.13,Steel,Black,10x10x10,358.06,A,p-0.936
PART02290,EQUIP004,2023-09-09,Type D,28.64,Steel,Red,15x15x15,329.96,B,p-0.945
PART02291,EQUIP004,2024-04-10,Type D,95.55,Plastic,Green,10x10x10,96.26,A,p-0.921
PART02292,EQUIP004,2023-07-01,Type D,18.22,Steel,Black,25x25x25,102.48,B,p-0.917
PART02293,EQUIP004,2023-11-24,Type D,10.98,Steel,Blue,10x10x10,461.84,D,p-0.911
PART02294,EQUIP004,2024-01-15,Type D,87.38,Copper,Green,10x10x10,363.05,B,p-0.912
PART02295,EQUIP004,2024-01-28,Type D,32.71,Steel,Black,20x20x20,55.03,C,p-0.943
PART02296,EQUIP004,2023-12-18,Type D,91.42,Copper,Blue,10x10x10,284.32,A,p-0.913
PART02297,EQUIP004,2024-02-19,Type D,9.09,Copper,Red,10x10x10,156.04,D,p-0.933
PART02298,EQUIP004,2023-10-30,Type D,3.54,Aluminum,Green,15x15x15,435.05,C,p-0.95
PART02299,EQUIP004,2023-08-06,Type D,49.04,Aluminum,Blue,10x10x10,24.1,D,p-0.926
PART02300,EQUIP004,2023-08-24,Type D,44.55,Steel,Blue,15x15x15,458.42,B,p-0.923
PART02301,EQUIP004,2024-04-25,Type D,80.0,Plastic,Blue,25x25x25,68.81,C,p-0.917
PART02302,EQUIP004,2023-12-27,Type D,49.01,Copper,Black,10x10x10,356.69,D,p-0.933
PART02303,EQUIP004,2023-12-09,Type D,18.18,Aluminum,Black,10x10x10,249.95,D,p-0.921
PART02304,EQUIP004,2024-02-09,Type D,2.07,Copper,Green,25x25x25,162.21,D,p-0.94
PART02305,EQUIP004,2023-10-07,Type D,49.88,Plastic,Black,10x10x10,409.74,C,p-0.93
PART02306,EQUIP004,2024-06-24,Type D,84.51,Steel,Black,25x25x25,380.81,A,p-0.931
PART02307,EQUIP004,2024-06-05,Type D,34.99,Copper,Red,25x25x25,468.71,D,p-0.922
PART02308,EQUIP004,2023-12-12,Type D,73.26,Plastic,Red,20x20x20,48.6,A,p-0.92
PART02309,EQUIP004,2024-04-14,Type D,75.47,Aluminum,Red,15x15x15,23.08,D,p-0.919
PART02310,EQUIP004,2023-07-30,Type D,26.34,Copper,Blue,20x20x20,177.77,B,p-0.925
PART02311,EQUIP004,2023-11-21,Type D,60.53,Copper,Black,20x20x20,345.03,D,p-0.944
PART02312,EQUIP004,2023-10-24,Type D,11.02,Steel,Blue,15x15x15,221.02,D,p-0.918
PART02313,EQUIP004,2023-08-16,Type D,54.65,Copper,Black,20x20x20,25.01,D,p-0.944
PART02314,EQUIP004,2023-10-07,Type D,5.3,Steel,Green,10x10x10,418.08,B,p-0.947
PART02315,EQUIP004,2023-11-30,Type D,47.08,Steel,Black,20x20x20,67.09,A,p-0.934
PART02316,EQUIP004,2023-07-13,Type D,15.12,Aluminum,Blue,15x15x15,360.9,A,p-0.922
PART02317,EQUIP004,2024-03-25,Type D,9.08,Aluminum,Green,25x25x25,110.34,C,p-0.949
PART02318,EQUIP004,2024-06-28,Type D,8.84,Copper,Blue,20x20x20,354.68,A,p-0.942
PART02319,EQUIP004,2024-04-18,Type D,3.52,Plastic,Black,20x20x20,206.04,A,p-0.936
PART02320,EQUIP004,2024-06-13,Type D,55.29,Copper,Red,25x25x25,40.38,A,p-0.936
PART02321,EQUIP004,2023-09-23,Type D,8.44,Steel,Red,25x25x25,142.87,D,p-0.92
PART02322,EQUIP004,2024-06-02,Type D,48.3,Copper,Green,20x20x20,450.03,A,p-0.911
PART02323,EQUIP004,2024-04-23,Type D,68.57,Steel,Green,15x15x15,252.22,B,p-0.927
PART02324,EQUIP004,2024-06-04,Type D,78.04,Steel,Green,25x25x25,310.58,C,p-0.947
PART02325,EQUIP004,2024-03-17,Type D,2.8,Plastic,Black,10x10x10,15.05,C,p-0.917
PART02326,EQUIP004,2024-05-26,Type D,54.11,Aluminum,Black,10x10x10,118.13,D,p-0.917
PART02327,EQUIP004,2024-06-26,Type D,38.56,Aluminum,Blue,15x15x15,298.65,C,p-0.936
PART02328,EQUIP004,2024-04-05,Type D,31.88,Aluminum,Blue,25x25x25,280.54,C,p-0.925
PART02329,EQUIP004,2023-08-01,Type D,19.82,Copper,Blue,25x25x25,414.96,D,p-0.947
PART02330,EQUIP004,2024-01-15,Type D,76.35,Plastic,Blue,25x25x25,269.77,B,p-0.923
PART02331,EQUIP004,2023-12-16,Type D,41.89,Plastic,Blue,15x15x15,429.1,C,p-0.923
PART02332,EQUIP004,2023-09-08,Type D,6.93,Aluminum,Black,15x15x15,119.73,D,p-0.923
PART02333,EQUIP004,2023-10-25,Type D,5.48,Plastic,Green,10x10x10,332.85,B,p-0.948
PART02334,EQUIP004,2023-11-17,Type D,89.58,Steel,Red,25x25x25,55.6,D,p-0.941
PART02335,EQUIP004,2024-03-18,Type D,95.57,Aluminum,Blue,25x25x25,408.28,C,p-0.94
PART02336,EQUIP004,2023-09-23,Type D,95.6,Steel,Green,15x15x15,103.82,C,p-0.943
PART02337,EQUIP004,2023-12-14,Type D,19.79,Steel,Black,15x15x15,317.87,B,p-0.943
PART02338,EQUIP004,2024-06-29,Type D,16.43,Copper,Green,10x10x10,144.46,D,p-0.913
PART02339,EQUIP004,2024-01-30,Type D,27.2,Plastic,Green,25x25x25,83.9,D,p-0.943
PART02340,EQUIP004,2023-08-26,Type D,20.74,Plastic,Black,15x15x15,13.24,B,p-0.92
PART02341,EQUIP004,2023-12-05,Type D,96.87,Steel,Red,25x25x25,173.25,D,p-0.913
PART02342,EQUIP004,2024-04-21,Type D,83.14,Aluminum,Blue,10x10x10,308.23,C,p-0.93
PART02343,EQUIP004,2024-04-02,Type D,88.26,Plastic,Blue,20x20x20,228.27,B,p-0.942
PART02344,EQUIP004,2024-05-15,Type D,92.33,Copper,Green,10x10x10,338.45,B,p-0.923
PART02345,EQUIP004,2023-12-01,Type D,85.11,Steel,Green,20x20x20,286.64,D,p-0.919
PART02346,EQUIP004,2024-01-21,Type D,13.88,Plastic,Black,20x20x20,489.98,A,p-0.94
PART02347,EQUIP004,2024-04-08,Type D,54.29,Aluminum,Green,25x25x25,48.36,B,p-0.942
PART02348,EQUIP004,2024-05-03,Type D,90.36,Copper,Blue,20x20x20,154.66,B,p-0.944
PART02349,EQUIP004,2023-10-16,Type D,63.82,Plastic,Green,25x25x25,38.66,D,p-0.922
PART02350,EQUIP004,2024-04-14,Type D,88.4,Plastic,Black,15x15x15,126.4,C,p-0.947
PART02351,EQUIP004,2023-08-30,Type D,64.2,Steel,Black,15x15x15,450.55,C,p-0.928
PART02352,EQUIP004,2024-06-23,Type D,86.42,Copper,Blue,20x20x20,321.67,D,p-0.939
PART02353,EQUIP004,2023-11-09,Type D,19.89,Aluminum,Green,15x15x15,223.43,A,p-0.948
PART02354,EQUIP004,2023-12-01,Type D,26.11,Steel,Green,10x10x10,135.49,D,p-0.912
PART02355,EQUIP004,2024-06-09,Type D,70.28,Plastic,Black,25x25x25,63.57,A,p-0.928
PART02356,EQUIP004,2024-06-28,Type D,94.32,Plastic,Green,10x10x10,459.73,A,p-0.925
PART02357,EQUIP004,2024-04-26,Type D,39.29,Copper,Green,10x10x10,332.93,B,p-0.927
PART02358,EQUIP004,2023-12-30,Type D,84.08,Plastic,Blue,15x15x15,80.96,D,p-0.931
PART02359,EQUIP004,2023-10-02,Type D,15.76,Plastic,Blue,10x10x10,451.21,B,p-0.918
PART02360,EQUIP004,2024-02-19,Type D,55.27,Copper,Green,20x20x20,97.83,A,p-0.924
PART02361,EQUIP004,2023-08-26,Type D,49.65,Copper,Green,15x15x15,133.44,A,p-0.949
PART02362,EQUIP004,2024-02-01,Type D,40.51,Aluminum,Blue,25x25x25,234.62,C,p-0.943
PART02363,EQUIP004,2024-04-01,Type D,54.86,Aluminum,Green,20x20x20,210.09,D,p-0.936
PART02364,EQUIP004,2024-03-31,Type D,89.28,Aluminum,Black,15x15x15,275.58,D,p-0.919
PART02365,EQUIP004,2023-07-21,Type D,58.31,Copper,Blue,15x15x15,95.17,B,p-0.939
PART02366,EQUIP004,2024-04-02,Type D,49.9,Steel,Blue,10x10x10,244.69,C,p-0.928
PART02367,EQUIP004,2024-05-09,Type D,59.2,Plastic,Red,10x10x10,160.27,A,p-0.92
PART02368,EQUIP004,2023-08-05,Type D,75.87,Aluminum,Red,10x10x10,304.62,D,p-0.936
PART02369,EQUIP004,2023-09-26,Type D,59.68,Aluminum,Black,25x25x25,251.7,C,p-0.938
PART02370,EQUIP004,2024-04-20,Type D,59.9,Steel,Green,20x20x20,398.7,D,p-0.919
PART02371,EQUIP004,2023-10-22,Type D,4.72,Plastic,Green,10x10x10,311.82,A,p-0.917
PART02372,EQUIP004,2023-08-06,Type D,23.51,Aluminum,Green,10x10x10,100.41,A,p-0.922
PART02373,EQUIP004,2023-11-06,Type D,27.89,Aluminum,Black,15x15x15,273.0,B,p-0.929
PART02374,EQUIP004,2023-11-03,Type D,49.08,Plastic,Green,15x15x15,351.84,A,p-0.947
PART02375,EQUIP004,2024-01-31,Type D,90.69,Steel,Red,15x15x15,309.26,A,p-0.949
PART02376,EQUIP004,2024-04-25,Type D,71.66,Copper,Black,10x10x10,387.04,B,p-0.941
PART02377,EQUIP004,2024-02-28,Type D,27.86,Plastic,Blue,15x15x15,102.32,D,p-0.942
PART02378,EQUIP004,2024-06-06,Type D,32.27,Steel,Red,25x25x25,52.74,D,p-0.944
PART02379,EQUIP004,2023-08-12,Type D,64.85,Aluminum,Blue,25x25x25,473.95,A,p-0.926
PART02380,EQUIP004,2024-01-03,Type D,68.93,Plastic,Red,10x10x10,301.19,A,p-0.914
PART02381,EQUIP004,2023-07-03,Type D,36.49,Steel,Red,15x15x15,121.34,D,p-0.924
PART02382,EQUIP004,2023-09-22,Type D,81.94,Steel,Blue,20x20x20,468.54,D,p-0.926
PART02383,EQUIP004,2024-05-29,Type D,32.49,Aluminum,Red,15x15x15,259.08,B,p-0.924
PART02384,EQUIP004,2024-01-09,Type D,22.21,Aluminum,Blue,25x25x25,36.42,D,p-0.921
PART02385,EQUIP004,2024-02-21,Type D,63.42,Steel,Red,10x10x10,198.89,A,p-0.925
PART02386,EQUIP004,2023-07-18,Type D,69.4,Copper,Red,25x25x25,439.43,C,p-0.935
PART02387,EQUIP004,2023-08-14,Type D,35.22,Copper,Blue,10x10x10,206.44,D,p-0.912
PART02388,EQUIP004,2023-09-23,Type D,70.27,Plastic,Blue,20x20x20,109.9,D,p-0.935
PART02389,EQUIP004,2023-09-05,Type D,12.05,Copper,Red,20x20x20,246.83,B,p-0.932
PART02390,EQUIP004,2023-09-25,Type D,34.57,Plastic,Green,10x10x10,165.68,B,p-0.923
PART02391,EQUIP004,2024-02-10,Type D,40.15,Aluminum,Green,20x20x20,194.5,A,p-0.926
PART02392,EQUIP004,2024-04-27,Type D,55.68,Copper,Blue,15x15x15,487.93,C,p-0.912
PART02393,EQUIP004,2024-05-19,Type D,35.09,Aluminum,Black,20x20x20,366.41,D,p-0.935
PART02394,EQUIP004,2024-04-28,Type D,38.13,Steel,Red,20x20x20,130.75,C,p-0.94
PART02395,EQUIP004,2023-09-25,Type D,24.26,Copper,Blue,25x25x25,384.81,B,p-0.932
PART02396,EQUIP004,2023-07-27,Type D,79.35,Plastic,Green,20x20x20,369.54,B,p-0.943
PART02397,EQUIP004,2023-08-07,Type D,53.61,Plastic,Blue,25x25x25,148.07,C,p-0.915
PART02398,EQUIP004,2023-07-17,Type D,67.31,Aluminum,Black,25x25x25,134.19,A,p-0.944
PART02399,EQUIP004,2023-10-01,Type D,15.66,Copper,Black,20x20x20,130.07,D,p-0.924
PART02400,EQUIP004,2023-09-14,Type D,10.84,Steel,Black,20x20x20,32.42,A,p-0.943
PART02401,EQUIP004,2024-06-16,Type D,10.26,Copper,Green,20x20x20,435.88,A,p-0.946
PART02402,EQUIP004,2024-04-08,Type D,75.5,Steel,Blue,25x25x25,301.93,B,p-0.931
PART02403,EQUIP004,2024-01-16,Type D,46.67,Copper,Blue,15x15x15,417.83,D,p-0.934
PART02404,EQUIP004,2024-01-03,Type D,9.06,Plastic,Black,20x20x20,355.28,A,p-0.926
PART02405,EQUIP004,2024-05-16,Type D,28.02,Aluminum,Black,25x25x25,174.45,B,p-0.936
PART02406,EQUIP004,2023-07-05,Type D,40.2,Copper,Black,15x15x15,480.61,A,p-0.936
PART02407,EQUIP004,2023-11-19,Type D,14.44,Aluminum,Green,15x15x15,96.18,B,p-0.945
PART02408,EQUIP004,2024-03-06,Type D,24.78,Plastic,Blue,15x15x15,110.56,B,p-0.946
PART02409,EQUIP004,2024-01-06,Type D,50.07,Steel,Black,10x10x10,53.32,B,p-0.946
PART02410,EQUIP004,2023-10-06,Type D,77.6,Aluminum,Black,20x20x20,169.99,B,p-0.922
PART02411,EQUIP004,2023-08-06,Type D,5.78,Plastic,Red,25x25x25,239.49,A,p-0.933
PART02412,EQUIP004,2023-08-30,Type D,41.47,Steel,Black,20x20x20,70.53,D,p-0.945
PART02413,EQUIP004,2024-04-18,Type D,62.89,Aluminum,Red,10x10x10,114.16,B,p-0.93
PART02414,EQUIP004,2024-03-12,Type D,1.43,Copper,Blue,20x20x20,128.78,C,p-0.917
PART02415,EQUIP004,2024-06-22,Type D,71.26,Steel,Blue,20x20x20,287.3,B,p-0.916
PART02416,EQUIP004,2023-08-30,Type D,68.25,Aluminum,Blue,15x15x15,90.09,A,p-0.93
PART02417,EQUIP004,2023-07-11,Type D,75.05,Steel,Blue,10x10x10,244.13,B,p-0.929
PART02418,EQUIP004,2024-03-15,Type D,73.8,Aluminum,Blue,25x25x25,282.01,A,p-0.919
PART02419,EQUIP004,2024-04-02,Type D,12.97,Steel,Red,25x25x25,204.06,B,p-0.928
PART02420,EQUIP004,2024-06-26,Type D,2.91,Copper,Red,10x10x10,17.93,D,p-0.925
PART02421,EQUIP004,2024-03-02,Type D,39.5,Steel,Red,20x20x20,73.32,A,p-0.941
PART02422,EQUIP004,2024-02-25,Type D,48.16,Steel,Green,25x25x25,33.76,A,p-0.93
PART02423,EQUIP004,2023-11-13,Type D,67.3,Aluminum,Red,10x10x10,56.11,D,p-0.945
PART02424,EQUIP004,2024-02-14,Type D,48.43,Copper,Green,25x25x25,366.69,B,p-0.922
PART02425,EQUIP004,2023-07-29,Type D,85.12,Copper,Black,15x15x15,138.62,D,p-0.929
